RowType,Level,Controller,Trajectory,Condition,Traj_Cond,RunID,Repeat,RandomizationRank,UniqueKey,Completed,AttemptCount,Status,ExecutionTime_s,SimulatedDuration_s,RTF,StartTimestamp,EndTimestamp,ErrorIdentifier,ErrorMessage,SummaryRepresentative,ExecutionMean_s,ExecutionStd_s,ExecutionMedian_s,ExecutionCV_pct,ExecutionCI95Low_s,ExecutionCI95High_s,RTFMean,RTFStd,NormalityP_Log,BrownForsytheP_Log,Comparison_vs_L3,WelchT_t_Log,WelchT_df,WelchT_P_Log,WelchT_P_Log_Holm,RankSumP,RankSumP_Holm,HedgesG_Log,GeometricTimeRatio_vs_L3,TimeRatioCI95Low,TimeRatioCI95High,L3SlowdownFactor,L3SlowdownCI95Low,L3SlowdownCI95High
RAW,L2,C1,T1,DIST,T1/D1,C1_T1_L2_DIST,1,3,L2_T1_DIST_R01,1,1,COMPLETE,9.1916891,130,14.1432111754084,2026-09-13 10:47:33.876,2026-09-13 10:47:45.814,,,1,9.18501541,0.0472649160426267,9.18778405,0.514587226398858,9.15120412589878,9.21882669410122,14.1538245251798,0.0727911623191474,0.244400908414083,0.00580974195651908,L2_vs_L3,-685.730047765863,15.6003942756629,2.29032020127687e-36,1.14516010063843e-35,0.00018267179110955,0.0014613743288764,-293.710005828924,0.132183127241662,0.131357086867956,0.133014362178639,7.56526207896237,7.51798515303928,7.61283630631386
RAW,L2,C1,T2,NOM,T2/D0,C1_T2_L2_NOM,1,4,L2_T2_NOM_R01,1,1,COMPLETE,6.0777239,130,21.3895863219453,2026-09-13 10:47:46.465,2026-09-13 10:47:55.149,,,1,6.11345001,0.0541749836144249,6.10816045,0.886160572603176,6.07469556134057,6.15220445865943,21.2660923448825,0.188540558821711,0.5,0.70234411503295,L2_vs_L3,-549.452750888593,17.6112063923557,9.75253872107337e-39,6.82677710475136e-38,0.00018267179110955,0.0014613743288764,-235.34008928439,0.0943799950225977,0.0935306655689867,0.0952370370324744,10.5954656997022,10.500116668466,10.6916805725328
RAW,L2,C1,T1,DIST,T1/D1,C1_T1_L2_DIST,2,1,L2_T1_DIST_R02,1,1,COMPLETE,9.2137277,130,14.1093815915571,2026-09-13 10:47:55.794,2026-09-13 10:48:07.720,,,0,9.18501541,0.0472649160426267,9.18778405,0.514587226398858,9.15120412589878,9.21882669410122,14.1538245251798,0.0727911623191474,0.244400908414083,0.00580974195651908,L2_vs_L3,-685.730047765863,15.6003942756629,2.29032020127687e-36,1.14516010063843e-35,0.00018267179110955,0.0014613743288764,-293.710005828924,0.132183127241662,0.131357086867956,0.133014362178639,7.56526207896237,7.51798515303928,7.61283630631386
RAW,L2,C1,T1,NOM,T1/D0,C1_T1_L2_NOM,2,2,L2_T1_NOM_R02,1,1,COMPLETE,5.7593501,130,22.5719912390809,2026-09-13 10:48:08.362,2026-09-13 10:48:16.732,,,0,5.75260336,0.0492244125963755,5.75518785,0.855689320397982,5.71739033650683,5.78781638349317,22.5999540292591,0.193486456594063,0.5,0.0053543495986327,L2_vs_L3,-551.922966646515,17.8972778918797,2.55766635705194e-39,2.04613308564155e-38,0.00018267179110955,0.0014613743288764,-236.398125295823,0.111079956520066,0.11015427871315,0.112013413229557,9.00252422964671,8.92750226216774,9.07817664172699
RAW,L2,C1,T2,DIST,T2/D1,C1_T2_L2_DIST,2,3,L2_T2_DIST_R02,1,1,COMPLETE,9.3262238,130,13.9391894069709,2026-09-13 10:48:17.363,2026-09-13 10:48:29.413,,,0,9.23819567,0.102587334568455,9.25790715,1.11046938420666,9.16480911175133,9.31158222824867,14.0735739843961,0.156296870035604,0.349521570728081,0.970483864483072,L2_vs_L3,-268.568606351905,12.6366264568275,4.0502369547574e-25,1.21507108642722e-24,0.00018267179110955,0.0014613743288764,-115.03256594061,0.104412964707448,0.102526974810727,0.106333647502277,9.57735471645574,9.40436092892029,9.75353073516585
RAW,L2,C1,T2,NOM,T2/D0,C1_T2_L2_NOM,2,4,L2_T2_NOM_R02,1,1,COMPLETE,6.1477745,130,21.1458634339955,2026-09-13 10:48:30.059,2026-09-13 10:48:38.797,,,0,6.11345001,0.0541749836144249,6.10816045,0.886160572603176,6.07469556134057,6.15220445865943,21.2660923448825,0.188540558821711,0.5,0.70234411503295,L2_vs_L3,-549.452750888593,17.6112063923557,9.75253872107337e-39,6.82677710475136e-38,0.00018267179110955,0.0014613743288764,-235.34008928439,0.0943799950225977,0.0935306655689867,0.0952370370324744,10.5954656997022,10.500116668466,10.6916805725328
RAW,L2,C1,T2,DIST,T2/D1,C1_T2_L2_DIST,3,1,L2_T2_DIST_R03,1,1,COMPLETE,9.3101132,130,13.9633103494381,2026-09-13 10:48:39.448,2026-09-13 10:48:51.491,,,0,9.23819567,0.102587334568455,9.25790715,1.11046938420666,9.16480911175133,9.31158222824867,14.0735739843961,0.156296870035604,0.349521570728081,0.970483864483072,L2_vs_L3,-268.568606351905,12.6366264568275,4.0502369547574e-25,1.21507108642722e-24,0.00018267179110955,0.0014613743288764,-115.03256594061,0.104412964707448,0.102526974810727,0.106333647502277,9.57735471645574,9.40436092892029,9.75353073516585
RAW,L2,C1,T1,NOM,T1/D0,C1_T1_L2_NOM,3,2,L2_T1_NOM_R03,1,1,COMPLETE,5.7750601,130,22.5105882447873,2026-09-13 10:48:52.131,2026-09-13 10:49:00.479,,,0,5.75260336,0.0492244125963755,5.75518785,0.855689320397982,5.71739033650683,5.78781638349317,22.5999540292591,0.193486456594063,0.5,0.0053543495986327,L2_vs_L3,-551.922966646515,17.8972778918797,2.55766635705194e-39,2.04613308564155e-38,0.00018267179110955,0.0014613743288764,-236.398125295823,0.111079956520066,0.11015427871315,0.112013413229557,9.00252422964671,8.92750226216774,9.07817664172699
RAW,L2,C1,T1,DIST,T1/D1,C1_T1_L2_DIST,3,3,L2_T1_DIST_R03,1,1,COMPLETE,9.187011,130,14.1504130124586,2026-09-13 10:49:01.129,2026-09-13 10:49:13.290,,,0,9.18501541,0.0472649160426267,9.18778405,0.514587226398858,9.15120412589878,9.21882669410122,14.1538245251798,0.0727911623191474,0.244400908414083,0.00580974195651908,L2_vs_L3,-685.730047765863,15.6003942756629,2.29032020127687e-36,1.14516010063843e-35,0.00018267179110955,0.0014613743288764,-293.710005828924,0.132183127241662,0.131357086867956,0.133014362178639,7.56526207896237,7.51798515303928,7.61283630631386
RAW,L2,C1,T2,NOM,T2/D0,C1_T2_L2_NOM,3,4,L2_T2_NOM_R03,1,1,COMPLETE,6.0782241,130,21.387826092164,2026-09-13 10:49:13.924,2026-09-13 10:49:22.570,,,0,6.11345001,0.0541749836144249,6.10816045,0.886160572603176,6.07469556134057,6.15220445865943,21.2660923448825,0.188540558821711,0.5,0.70234411503295,L2_vs_L3,-549.452750888593,17.6112063923557,9.75253872107337e-39,6.82677710475136e-38,0.00018267179110955,0.0014613743288764,-235.34008928439,0.0943799950225977,0.0935306655689867,0.0952370370324744,10.5954656997022,10.500116668466,10.6916805725328
RAW,L2,C1,T1,DIST,T1/D1,C1_T1_L2_DIST,4,1,L2_T1_DIST_R04,1,1,COMPLETE,9.1245162,130,14.2473307242306,2026-09-13 10:49:23.201,2026-09-13 10:49:35.023,,,0,9.18501541,0.0472649160426267,9.18778405,0.514587226398858,9.15120412589878,9.21882669410122,14.1538245251798,0.0727911623191474,0.244400908414083,0.00580974195651908,L2_vs_L3,-685.730047765863,15.6003942756629,2.29032020127687e-36,1.14516010063843e-35,0.00018267179110955,0.0014613743288764,-293.710005828924,0.132183127241662,0.131357086867956,0.133014362178639,7.56526207896237,7.51798515303928,7.61283630631386
RAW,L2,C1,T2,DIST,T2/D1,C1_T2_L2_DIST,4,2,L2_T2_DIST_R04,1,1,COMPLETE,9.1541546,130,14.2012021514253,2026-09-13 10:49:35.667,2026-09-13 10:49:47.530,,,0,9.23819567,0.102587334568455,9.25790715,1.11046938420666,9.16480911175133,9.31158222824867,14.0735739843961,0.156296870035604,0.349521570728081,0.970483864483072,L2_vs_L3,-268.568606351905,12.6366264568275,4.0502369547574e-25,1.21507108642722e-24,0.00018267179110955,0.0014613743288764,-115.03256594061,0.104412964707448,0.102526974810727,0.106333647502277,9.57735471645574,9.40436092892029,9.75353073516585
RAW,L2,C1,T1,NOM,T1/D0,C1_T1_L2_NOM,4,3,L2_T1_NOM_R04,1,1,COMPLETE,5.727485,130,22.6975714471535,2026-09-13 10:49:48.173,2026-09-13 10:49:56.457,,,0,5.75260336,0.0492244125963755,5.75518785,0.855689320397982,5.71739033650683,5.78781638349317,22.5999540292591,0.193486456594063,0.5,0.0053543495986327,L2_vs_L3,-551.922966646515,17.8972778918797,2.55766635705194e-39,2.04613308564155e-38,0.00018267179110955,0.0014613743288764,-236.398125295823,0.111079956520066,0.11015427871315,0.112013413229557,9.00252422964671,8.92750226216774,9.07817664172699
RAW,L2,C1,T2,NOM,T2/D0,C1_T2_L2_NOM,4,4,L2_T2_NOM_R04,1,1,COMPLETE,6.1960077,130,20.9812521698448,2026-09-13 10:49:57.088,2026-09-13 10:50:05.849,,,0,6.11345001,0.0541749836144249,6.10816045,0.886160572603176,6.07469556134057,6.15220445865943,21.2660923448825,0.188540558821711,0.5,0.70234411503295,L2_vs_L3,-549.452750888593,17.6112063923557,9.75253872107337e-39,6.82677710475136e-38,0.00018267179110955,0.0014613743288764,-235.34008928439,0.0943799950225977,0.0935306655689867,0.0952370370324744,10.5954656997022,10.500116668466,10.6916805725328
RAW,L2,C1,T2,NOM,T2/D0,C1_T2_L2_NOM,5,1,L2_T2_NOM_R05,1,1,COMPLETE,6.157033,130,21.1140658170908,2026-09-13 10:50:06.498,2026-09-13 10:50:15.173,,,0,6.11345001,0.0541749836144249,6.10816045,0.886160572603176,6.07469556134057,6.15220445865943,21.2660923448825,0.188540558821711,0.5,0.70234411503295,L2_vs_L3,-549.452750888593,17.6112063923557,9.75253872107337e-39,6.82677710475136e-38,0.00018267179110955,0.0014613743288764,-235.34008928439,0.0943799950225977,0.0935306655689867,0.0952370370324744,10.5954656997022,10.500116668466,10.6916805725328
RAW,L2,C1,T1,DIST,T1/D1,C1_T1_L2_DIST,5,2,L2_T1_DIST_R05,1,1,COMPLETE,9.1860425,130,14.1519049144395,2026-09-13 10:50:15.815,2026-09-13 10:50:27.742,,,0,9.18501541,0.0472649160426267,9.18778405,0.514587226398858,9.15120412589878,9.21882669410122,14.1538245251798,0.0727911623191474,0.244400908414083,0.00580974195651908,L2_vs_L3,-685.730047765863,15.6003942756629,2.29032020127687e-36,1.14516010063843e-35,0.00018267179110955,0.0014613743288764,-293.710005828924,0.132183127241662,0.131357086867956,0.133014362178639,7.56526207896237,7.51798515303928,7.61283630631386
RAW,L2,C1,T2,DIST,T2/D1,C1_T2_L2_DIST,5,3,L2_T2_DIST_R05,1,1,COMPLETE,9.1221318,130,14.2510547808573,2026-09-13 10:50:28.392,2026-09-13 10:50:40.180,,,0,9.23819567,0.102587334568455,9.25790715,1.11046938420666,9.16480911175133,9.31158222824867,14.0735739843961,0.156296870035604,0.349521570728081,0.970483864483072,L2_vs_L3,-268.568606351905,12.6366264568275,4.0502369547574e-25,1.21507108642722e-24,0.00018267179110955,0.0014613743288764,-115.03256594061,0.104412964707448,0.102526974810727,0.106333647502277,9.57735471645574,9.40436092892029,9.75353073516585
RAW,L2,C1,T1,NOM,T1/D0,C1_T1_L2_NOM,5,4,L2_T1_NOM_R05,1,1,COMPLETE,5.6777424,130,22.8964244661751,2026-09-13 10:50:40.825,2026-09-13 10:50:49.084,,,0,5.75260336,0.0492244125963755,5.75518785,0.855689320397982,5.71739033650683,5.78781638349317,22.5999540292591,0.193486456594063,0.5,0.0053543495986327,L2_vs_L3,-551.922966646515,17.8972778918797,2.55766635705194e-39,2.04613308564155e-38,0.00018267179110955,0.0014613743288764,-236.398125295823,0.111079956520066,0.11015427871315,0.112013413229557,9.00252422964671,8.92750226216774,9.07817664172699
RAW,L2,C1,T1,NOM,T1/D0,C1_T1_L2_NOM,6,1,L2_T1_NOM_R06,1,1,COMPLETE,5.6837237,130,22.8723292794827,2026-09-13 10:50:49.722,2026-09-13 10:50:57.927,,,0,5.75260336,0.0492244125963755,5.75518785,0.855689320397982,5.71739033650683,5.78781638349317,22.5999540292591,0.193486456594063,0.5,0.0053543495986327,L2_vs_L3,-551.922966646515,17.8972778918797,2.55766635705194e-39,2.04613308564155e-38,0.00018267179110955,0.0014613743288764,-236.398125295823,0.111079956520066,0.11015427871315,0.112013413229557,9.00252422964671,8.92750226216774,9.07817664172699
RAW,L2,C1,T1,DIST,T1/D1,C1_T1_L2_DIST,6,2,L2_T1_DIST_R06,1,1,COMPLETE,9.118354,130,14.256959095907,2026-09-13 10:50:58.561,2026-09-13 10:51:10.398,,,0,9.18501541,0.0472649160426267,9.18778405,0.514587226398858,9.15120412589878,9.21882669410122,14.1538245251798,0.0727911623191474,0.244400908414083,0.00580974195651908,L2_vs_L3,-685.730047765863,15.6003942756629,2.29032020127687e-36,1.14516010063843e-35,0.00018267179110955,0.0014613743288764,-293.710005828924,0.132183127241662,0.131357086867956,0.133014362178639,7.56526207896237,7.51798515303928,7.61283630631386
RAW,L2,C1,T2,DIST,T2/D1,C1_T2_L2_DIST,6,3,L2_T2_DIST_R06,1,1,COMPLETE,9.1221349,130,14.2510499378824,2026-09-13 10:51:11.039,2026-09-13 10:51:22.814,,,0,9.23819567,0.102587334568455,9.25790715,1.11046938420666,9.16480911175133,9.31158222824867,14.0735739843961,0.156296870035604,0.349521570728081,0.970483864483072,L2_vs_L3,-268.568606351905,12.6366264568275,4.0502369547574e-25,1.21507108642722e-24,0.00018267179110955,0.0014613743288764,-115.03256594061,0.104412964707448,0.102526974810727,0.106333647502277,9.57735471645574,9.40436092892029,9.75353073516585
RAW,L2,C1,T2,NOM,T2/D0,C1_T2_L2_NOM,6,4,L2_T2_NOM_R06,1,1,COMPLETE,6.0232952,130,21.582870452705,2026-09-13 10:51:23.449,2026-09-13 10:51:32.034,,,0,6.11345001,0.0541749836144249,6.10816045,0.886160572603176,6.07469556134057,6.15220445865943,21.2660923448825,0.188540558821711,0.5,0.70234411503295,L2_vs_L3,-549.452750888593,17.6112063923557,9.75253872107337e-39,6.82677710475136e-38,0.00018267179110955,0.0014613743288764,-235.34008928439,0.0943799950225977,0.0935306655689867,0.0952370370324744,10.5954656997022,10.500116668466,10.6916805725328
RAW,L2,C1,T2,NOM,T2/D0,C1_T2_L2_NOM,7,1,L2_T2_NOM_R07,1,1,COMPLETE,6.0684652,130,21.4222205641057,2026-09-13 10:51:32.665,2026-09-13 10:51:41.236,,,0,6.11345001,0.0541749836144249,6.10816045,0.886160572603176,6.07469556134057,6.15220445865943,21.2660923448825,0.188540558821711,0.5,0.70234411503295,L2_vs_L3,-549.452750888593,17.6112063923557,9.75253872107337e-39,6.82677710475136e-38,0.00018267179110955,0.0014613743288764,-235.34008928439,0.0943799950225977,0.0935306655689867,0.0952370370324744,10.5954656997022,10.500116668466,10.6916805725328
RAW,L2,C1,T2,DIST,T2/D1,C1_T2_L2_DIST,7,2,L2_T2_DIST_R07,1,1,COMPLETE,9.2403594,130,14.0687168509917,2026-09-13 10:51:41.869,2026-09-13 10:51:53.808,,,0,9.23819567,0.102587334568455,9.25790715,1.11046938420666,9.16480911175133,9.31158222824867,14.0735739843961,0.156296870035604,0.349521570728081,0.970483864483072,L2_vs_L3,-268.568606351905,12.6366264568275,4.0502369547574e-25,1.21507108642722e-24,0.00018267179110955,0.0014613743288764,-115.03256594061,0.104412964707448,0.102526974810727,0.106333647502277,9.57735471645574,9.40436092892029,9.75353073516585
RAW,L2,C1,T1,NOM,T1/D0,C1_T1_L2_NOM,7,3,L2_T1_NOM_R07,1,1,COMPLETE,5.7725696,130,22.5203001450169,2026-09-13 10:51:54.447,2026-09-13 10:52:02.780,,,0,5.75260336,0.0492244125963755,5.75518785,0.855689320397982,5.71739033650683,5.78781638349317,22.5999540292591,0.193486456594063,0.5,0.0053543495986327,L2_vs_L3,-551.922966646515,17.8972778918797,2.55766635705194e-39,2.04613308564155e-38,0.00018267179110955,0.0014613743288764,-236.398125295823,0.111079956520066,0.11015427871315,0.112013413229557,9.00252422964671,8.92750226216774,9.07817664172699
RAW,L2,C1,T1,DIST,T1/D1,C1_T1_L2_DIST,7,4,L2_T1_DIST_R07,1,1,COMPLETE,9.2696853,130,14.0242085672531,2026-09-13 10:52:03.428,2026-09-13 10:52:15.405,,,0,9.18501541,0.0472649160426267,9.18778405,0.514587226398858,9.15120412589878,9.21882669410122,14.1538245251798,0.0727911623191474,0.244400908414083,0.00580974195651908,L2_vs_L3,-685.730047765863,15.6003942756629,2.29032020127687e-36,1.14516010063843e-35,0.00018267179110955,0.0014613743288764,-293.710005828924,0.132183127241662,0.131357086867956,0.133014362178639,7.56526207896237,7.51798515303928,7.61283630631386
RAW,L2,C1,T1,DIST,T1/D1,C1_T1_L2_DIST,8,1,L2_T1_DIST_R08,1,1,COMPLETE,9.140866,130,14.2218472516718,2026-09-13 10:52:16.065,2026-09-13 10:52:27.846,,,0,9.18501541,0.0472649160426267,9.18778405,0.514587226398858,9.15120412589878,9.21882669410122,14.1538245251798,0.0727911623191474,0.244400908414083,0.00580974195651908,L2_vs_L3,-685.730047765863,15.6003942756629,2.29032020127687e-36,1.14516010063843e-35,0.00018267179110955,0.0014613743288764,-293.710005828924,0.132183127241662,0.131357086867956,0.133014362178639,7.56526207896237,7.51798515303928,7.61283630631386
RAW,L2,C1,T1,NOM,T1/D0,C1_T1_L2_NOM,8,2,L2_T1_NOM_R08,1,1,COMPLETE,5.7510256,130,22.6046637664072,2026-09-13 10:52:28.480,2026-09-13 10:52:36.856,,,0,5.75260336,0.0492244125963755,5.75518785,0.855689320397982,5.71739033650683,5.78781638349317,22.5999540292591,0.193486456594063,0.5,0.0053543495986327,L2_vs_L3,-551.922966646515,17.8972778918797,2.55766635705194e-39,2.04613308564155e-38,0.00018267179110955,0.0014613743288764,-236.398125295823,0.111079956520066,0.11015427871315,0.112013413229557,9.00252422964671,8.92750226216774,9.07817664172699
RAW,L2,C1,T2,DIST,T2/D1,C1_T2_L2_DIST,8,3,L2_T2_DIST_R08,1,1,COMPLETE,9.1158982,130,14.2607998847552,2026-09-13 10:52:37.504,2026-09-13 10:52:49.309,,,0,9.23819567,0.102587334568455,9.25790715,1.11046938420666,9.16480911175133,9.31158222824867,14.0735739843961,0.156296870035604,0.349521570728081,0.970483864483072,L2_vs_L3,-268.568606351905,12.6366264568275,4.0502369547574e-25,1.21507108642722e-24,0.00018267179110955,0.0014613743288764,-115.03256594061,0.104412964707448,0.102526974810727,0.106333647502277,9.57735471645574,9.40436092892029,9.75353073516585
RAW,L2,C1,T2,NOM,T2/D0,C1_T2_L2_NOM,8,4,L2_T2_NOM_R08,1,1,COMPLETE,6.0903115,130,21.3453778185237,2026-09-13 10:52:49.947,2026-09-13 10:52:58.614,,,0,6.11345001,0.0541749836144249,6.10816045,0.886160572603176,6.07469556134057,6.15220445865943,21.2660923448825,0.188540558821711,0.5,0.70234411503295,L2_vs_L3,-549.452750888593,17.6112063923557,9.75253872107337e-39,6.82677710475136e-38,0.00018267179110955,0.0014613743288764,-235.34008928439,0.0943799950225977,0.0935306655689867,0.0952370370324744,10.5954656997022,10.500116668466,10.6916805725328
RAW,L2,C1,T2,NOM,T2/D0,C1_T2_L2_NOM,9,1,L2_T2_NOM_R09,1,1,COMPLETE,6.1696556,130,21.0708682021084,2026-09-13 10:52:59.250,2026-09-13 10:53:08.042,,,0,6.11345001,0.0541749836144249,6.10816045,0.886160572603176,6.07469556134057,6.15220445865943,21.2660923448825,0.188540558821711,0.5,0.70234411503295,L2_vs_L3,-549.452750888593,17.6112063923557,9.75253872107337e-39,6.82677710475136e-38,0.00018267179110955,0.0014613743288764,-235.34008928439,0.0943799950225977,0.0935306655689867,0.0952370370324744,10.5954656997022,10.500116668466,10.6916805725328
RAW,L2,C1,T2,DIST,T2/D1,C1_T2_L2_DIST,9,2,L2_T2_DIST_R09,1,1,COMPLETE,9.3955572,130,13.8363268119958,2026-09-13 10:53:08.687,2026-09-13 10:53:20.846,,,0,9.23819567,0.102587334568455,9.25790715,1.11046938420666,9.16480911175133,9.31158222824867,14.0735739843961,0.156296870035604,0.349521570728081,0.970483864483072,L2_vs_L3,-268.568606351905,12.6366264568275,4.0502369547574e-25,1.21507108642722e-24,0.00018267179110955,0.0014613743288764,-115.03256594061,0.104412964707448,0.102526974810727,0.106333647502277,9.57735471645574,9.40436092892029,9.75353073516585
RAW,L2,C1,T1,NOM,T1/D0,C1_T1_L2_NOM,9,3,L2_T1_NOM_R09,1,1,COMPLETE,5.8094251,130,22.3774293948639,2026-09-13 10:53:21.488,2026-09-13 10:53:29.896,,,0,5.75260336,0.0492244125963755,5.75518785,0.855689320397982,5.71739033650683,5.78781638349317,22.5999540292591,0.193486456594063,0.5,0.0053543495986327,L2_vs_L3,-551.922966646515,17.8972778918797,2.55766635705194e-39,2.04613308564155e-38,0.00018267179110955,0.0014613743288764,-236.398125295823,0.111079956520066,0.11015427871315,0.112013413229557,9.00252422964671,8.92750226216774,9.07817664172699
RAW,L2,C1,T1,DIST,T1/D1,C1_T1_L2_DIST,9,4,L2_T1_DIST_R09,1,1,COMPLETE,9.2297052,130,14.0849569063159,2026-09-13 10:53:30.539,2026-09-13 10:53:42.514,,,0,9.18501541,0.0472649160426267,9.18778405,0.514587226398858,9.15120412589878,9.21882669410122,14.1538245251798,0.0727911623191474,0.244400908414083,0.00580974195651908,L2_vs_L3,-685.730047765863,15.6003942756629,2.29032020127687e-36,1.14516010063843e-35,0.00018267179110955,0.0014613743288764,-293.710005828924,0.132183127241662,0.131357086867956,0.133014362178639,7.56526207896237,7.51798515303928,7.61283630631386
RAW,L2,C1,T2,DIST,T2/D1,C1_T2_L2_DIST,10,1,L2_T2_DIST_R10,1,1,COMPLETE,9.2754549,130,14.0154851057494,2026-09-13 10:53:43.156,2026-09-13 10:53:55.111,,,0,9.23819567,0.102587334568455,9.25790715,1.11046938420666,9.16480911175133,9.31158222824867,14.0735739843961,0.156296870035604,0.349521570728081,0.970483864483072,L2_vs_L3,-268.568606351905,12.6366264568275,4.0502369547574e-25,1.21507108642722e-24,0.00018267179110955,0.0014613743288764,-115.03256594061,0.104412964707448,0.102526974810727,0.106333647502277,9.57735471645574,9.40436092892029,9.75353073516585
RAW,L2,C1,T2,NOM,T2/D0,C1_T2_L2_NOM,10,2,L2_T2_NOM_R10,1,1,COMPLETE,6.1260094,130,21.2209925763418,2026-09-13 10:53:55.746,2026-09-13 10:54:04.450,,,0,6.11345001,0.0541749836144249,6.10816045,0.886160572603176,6.07469556134057,6.15220445865943,21.2660923448825,0.188540558821711,0.5,0.70234411503295,L2_vs_L3,-549.452750888593,17.6112063923557,9.75253872107337e-39,6.82677710475136e-38,0.00018267179110955,0.0014613743288764,-235.34008928439,0.0943799950225977,0.0935306655689867,0.0952370370324744,10.5954656997022,10.500116668466,10.6916805725328
RAW,L2,C1,T1,NOM,T1/D0,C1_T1_L2_NOM,10,3,L2_T1_NOM_R10,1,1,COMPLETE,5.7370159,130,22.6598639895699,2026-09-13 10:54:05.083,2026-09-13 10:54:13.359,,,0,5.75260336,0.0492244125963755,5.75518785,0.855689320397982,5.71739033650683,5.78781638349317,22.5999540292591,0.193486456594063,0.5,0.0053543495986327,L2_vs_L3,-551.922966646515,17.8972778918797,2.55766635705194e-39,2.04613308564155e-38,0.00018267179110955,0.0014613743288764,-236.398125295823,0.111079956520066,0.11015427871315,0.112013413229557,9.00252422964671,8.92750226216774,9.07817664172699
RAW,L2,C1,T1,DIST,T1/D1,C1_T1_L2_DIST,10,4,L2_T1_DIST_R10,1,1,COMPLETE,9.1885571,130,14.1480320125561,2026-09-13 10:54:14.005,2026-09-13 10:54:25.938,,,0,9.18501541,0.0472649160426267,9.18778405,0.514587226398858,9.15120412589878,9.21882669410122,14.1538245251798,0.0727911623191474,0.244400908414083,0.00580974195651908,L2_vs_L3,-685.730047765863,15.6003942756629,2.29032020127687e-36,1.14516010063843e-35,0.00018267179110955,0.0014613743288764,-293.710005828924,0.132183127241662,0.131357086867956,0.133014362178639,7.56526207896237,7.51798515303928,7.61283630631386
RAW,L3,C2,T2,DIST,T2/D1,C2_T2_L3_DIST,1,1,L3_T2_DIST_R01,1,1,COMPLETE,87.1299232,130,1.49202472842304,2026-09-13 10:55:40.721,2026-09-13 10:57:12.720,,,1,88.49628163,2.20094998403311,87.9494498,2.48705362925327,86.9218168592259,90.0707464007741,1.46976127846253,0.0345384467317354,0.001,0.970483864483072,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RAW,L3,C2,T1,NOM,T1/D0,C2_T1_L3_NOM,1,2,L3_T1_NOM_R01,1,1,COMPLETE,51.0878608,130,2.54463580906093,2026-09-13 10:57:13.416,2026-09-13 10:58:08.816,,,1,51.78823401,0.479195196202818,51.78697965,0.925297425879184,51.4454384170884,52.1310296029117,2.51041533416936,0.0231348288324886,0.498956318889515,0.0053543495986327,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RAW,L3,C2,T2,NOM,T2/D0,C2_T2_L3_NOM,1,3,L3_T2_NOM_R01,1,1,COMPLETE,64.1720972,130,2.02580257888159,2026-09-13 10:58:09.496,2026-09-13 10:59:17.833,,,1,64.77566331,0.671335790007718,64.719606,1.03640125890317,64.2954186163927,65.2559080036073,2.00711802184251,0.0205265879376593,0.0681954729178586,0.70234411503295,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RAW,L3,C2,T1,DIST,T1/D1,C2_T1_L3_DIST,1,4,L3_T1_DIST_R01,1,1,COMPLETE,69.8443176,130,1.86128241304487,2026-09-13 10:59:18.517,2026-09-13 11:00:32.702,,,1,69.48811633,0.540916129123809,69.5308948,0.778429690848131,69.1011682414804,69.8750644185196,1.87092555216171,0.0145690006656431,0.389587255286542,0.00580974195651908,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RAW,L3,C2,T1,NOM,T1/D0,C2_T1_L3_NOM,2,1,L3_T1_NOM_R02,1,1,COMPLETE,51.708936,130,2.51407222921779,2026-09-13 11:00:33.415,2026-09-13 11:01:29.244,,,0,51.78823401,0.479195196202818,51.78697965,0.925297425879184,51.4454384170884,52.1310296029117,2.51041533416936,0.0231348288324886,0.498956318889515,0.0053543495986327,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RAW,L3,C2,T2,DIST,T2/D1,C2_T2_L3_DIST,2,2,L3_T2_DIST_R02,1,1,COMPLETE,87.0964055,130,1.49259891098491,2026-09-13 11:01:29.925,2026-09-13 11:03:01.270,,,0,88.49628163,2.20094998403311,87.9494498,2.48705362925327,86.9218168592259,90.0707464007741,1.46976127846253,0.0345384467317354,0.001,0.970483864483072,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RAW,L3,C2,T1,DIST,T1/D1,C2_T1_L3_DIST,2,3,L3_T1_DIST_R02,1,1,COMPLETE,69.1609432,130,1.87967361324245,2026-09-13 11:03:01.978,2026-09-13 11:04:15.333,,,0,69.48811633,0.540916129123809,69.5308948,0.778429690848131,69.1011682414804,69.8750644185196,1.87092555216171,0.0145690006656431,0.389587255286542,0.00580974195651908,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
